team,player_id,player_name,position,season,depth,targets,receptions,receiving_yards,receiving_air_yards,yards_after_catch,reception_td,reception_fumble_lost,PositionEncoded
SEA,00-0031257,Paul Richardson,WR,2016,2.0,36.0,21.0,288.0,453.0,95.0,1.0,0.0,1
SEA,00-0031257,Paul Richardson,WR,2017,2.0,81.0,44.0,703.0,1210.0,125.0,6.0,0.0,1
WAS,00-0031257,Paul Richardson,WR,2018,1.0,35.0,20.0,262.0,432.0,46.0,2.0,0.0,1
WAS,00-0031257,Paul Richardson,WR,2019,1.0,42.0,28.0,245.0,403.0,50.0,2.0,0.0,1
PHI,00-0032841,Paul Turner,WR,2016,2.0,14.0,9.0,126.0,140.0,52.0,0.0,0.0,1
SEA,00-0035022,Penny Hart,WR,2020,3.0,1.0,1.0,3.0,-1.0,4.0,0.0,0.0,1
SEA,00-0035022,Penny Hart,WR,2021,3.0,12.0,7.0,59.0,108.0,41.0,0.0,0.0,1
SEA,00-0035022,Penny Hart,WR,2022,3.0,5.0,3.0,20.0,31.0,12.0,0.0,0.0,1
MIN,00-0026998,Percy Harvin,WR,2012,1.0,85.0,62.0,677.0,367.0,537.0,3.0,0.0,1
SEA,00-0026998,Percy Harvin,WR,2013,2.0,1.0,1.0,17.0,12.0,5.0,0.0,0.0,1
NYJ,00-0026998,Percy Harvin,WR,2014,2.0,78.0,51.0,483.0,601.0,259.0,2.0,0.0,1
BUF,00-0026998,Percy Harvin,WR,2015,1.0,31.0,19.0,218.0,354.0,83.0,1.0,0.0,1
BUF,00-0026998,Percy Harvin,WR,2016,3.0,4.0,2.0,6.0,8.0,3.0,0.0,0.0,1
TB,00-0032741,Peyton Barber,RB,2016,3.0,6.0,5.0,28.0,19.0,14.0,0.0,0.0,0
TB,00-0032741,Peyton Barber,RB,2017,3.0,19.0,16.0,114.0,18.0,113.0,0.0,0.0,0
TB,00-0032741,Peyton Barber,RB,2018,1.0,29.0,20.0,92.0,40.0,64.0,1.0,0.0,0
TB,00-0032741,Peyton Barber,RB,2019,1.0,24.0,16.0,115.0,30.0,118.0,2.0,0.0,0
WAS,00-0032741,Peyton Barber,RB,2020,3.0,7.0,4.0,12.0,1.0,11.0,0.0,0.0,0
LV,00-0032741,Peyton Barber,RB,2021,2.0,13.0,10.0,67.0,20.0,73.0,0.0,0.0,0
KC,00-0026367,Peyton Hillis,RB,2012,1.0,14.0,10.0,62.0,-13.0,74.0,0.0,0.0,0
NYG,00-0026367,Peyton Hillis,RB,2013,2.0,21.0,13.0,96.0,-4.0,103.0,0.0,1.0,0
NYG,00-0026367,Peyton Hillis,RB,2014,3.0,16.0,10.0,87.0,-5.0,93.0,0.0,0.0,0
LA,00-0033111,Pharoh Cooper,WR,2016,3.0,20.0,14.0,106.0,70.0,72.0,2.0,0.0,1
LA,00-0033111,Pharoh Cooper,WR,2017,1.0,19.0,11.0,75.0,138.0,54.0,1.0,1.0,1
LA,00-0033111,Pharoh Cooper,WR,2018,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1
ARI,00-0033111,Pharoh Cooper,WR,2019,2.0,33.0,25.0,243.0,336.0,70.0,1.0,0.0,1
CAR,00-0033111,Pharoh Cooper,WR,2020,2.0,8.0,5.0,73.0,79.0,35.0,0.0,0.0,1
ARI,00-0033111,Pharoh Cooper,WR,2022,1.0,2.0,2.0,6.0,-6.0,12.0,0.0,0.0,1
IND,00-0032208,Phillip Dorsett,WR,2015,2.0,39.0,18.0,225.0,506.0,60.0,1.0,0.0,1
IND,00-0032208,Phillip Dorsett,WR,2016,2.0,59.0,33.0,528.0,762.0,150.0,3.0,0.0,1
NE,00-0032208,Phillip Dorsett,WR,2017,2.0,18.0,12.0,194.0,365.0,68.0,0.0,0.0,1
NE,00-0032208,Phillip Dorsett,WR,2018,2.0,42.0,32.0,290.0,442.0,100.0,3.0,0.0,1
NE,00-0032208,Phillip Dorsett,WR,2019,1.0,55.0,29.0,397.0,762.0,79.0,5.0,0.0,1
HOU,00-0032208,Phillip Dorsett,WR,2021,3.0,14.0,7.0,110.0,210.0,27.0,0.0,0.0,1
HOU,00-0032208,Phillip Dorsett,WR,2022,2.0,40.0,20.0,257.0,445.0,62.0,1.0,0.0,1
DEN,00-0034109,Phillip Lindsay,RB,2018,2.0,47.0,35.0,241.0,-43.0,298.0,1.0,0.0,0
DEN,00-0034109,Phillip Lindsay,RB,2019,1.0,48.0,35.0,196.0,-71.0,243.0,0.0,0.0,0
DEN,00-0034109,Phillip Lindsay,RB,2020,2.0,14.0,7.0,28.0,-6.0,39.0,0.0,0.0,0
HOU,00-0034109,Phillip Lindsay,RB,2021,2.0,5.0,4.0,45.0,-11.0,53.0,1.0,0.0,0
IND,00-0034109,Phillip Lindsay,RB,2022,2.0,8.0,6.0,19.0,17.0,11.0,0.0,0.0,0
DAL,00-0028613,Phillip Tanner,RB,2012,3.0,5.0,4.0,41.0,15.0,28.0,0.0,0.0,0
DAL,00-0028613,Phillip Tanner,RB,2013,3.0,4.0,3.0,33.0,1.0,33.0,0.0,0.0,0
WAS,00-0026345,Pierre Garcon,WR,2012,1.0,67.0,44.0,633.0,622.0,309.0,4.0,0.0,1
WAS,00-0026345,Pierre Garcon,WR,2013,1.0,182.0,113.0,1346.0,1651.0,661.0,6.0,1.0,1
WAS,00-0026345,Pierre Garcon,WR,2014,1.0,105.0,68.0,752.0,977.0,341.0,5.0,0.0,1
WAS,00-0026345,Pierre Garcon,WR,2015,1.0,112.0,72.0,777.0,1189.0,164.0,6.0,0.0,1
WAS,00-0026345,Pierre Garcon,WR,2016,1.0,114.0,79.0,1041.0,1177.0,342.0,3.0,0.0,1
SF,00-0026345,Pierre Garcon,WR,2017,1.0,67.0,40.0,500.0,639.0,190.0,1.0,0.0,1
SF,00-0026345,Pierre Garcon,WR,2018,1.0,47.0,24.0,286.0,407.0,98.0,1.0,0.0,1
NE,00-0038098,Pierre Strong,RB,2022,2.0,7.0,7.0,42.0,4.0,38.0,0.0,0.0,0
CLE,00-0038098,Pierre Strong,RB,2023,2.0,8.0,5.0,47.0,-5.0,73.0,0.0,0.0,0
NO,00-0024813,Pierre Thomas,RB,2012,1.0,53.0,39.0,354.0,-25.0,363.0,1.0,0.0,0
NO,00-0024813,Pierre Thomas,RB,2013,2.0,84.0,77.0,513.0,-125.0,642.0,3.0,0.0,0
NO,00-0024813,Pierre Thomas,RB,2014,3.0,55.0,45.0,378.0,-54.0,424.0,1.0,0.0,0
WAS,00-0024813,Pierre Thomas,RB,2015,2.0,11.0,9.0,84.0,19.0,63.0,0.0,0.0,0
PIT,00-0019642,Plaxico Burress,WR,2012,3.0,7.0,3.0,42.0,95.0,4.0,1.0,0.0,1
TB,00-0027450,Preston Parker,WR,2012,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1
NYG,00-0027450,Preston Parker,WR,2014,2.0,56.0,36.0,418.0,563.0,118.0,2.0,0.0,1
NYG,00-0027450,Preston Parker,WR,2015,2.0,12.0,5.0,40.0,87.0,29.0,0.0,0.0,1
MIA,00-0035350,Preston Williams,WR,2019,2.0,60.0,32.0,428.0,841.0,61.0,3.0,1.0,1
MIA,00-0035350,Preston Williams,WR,2020,2.0,37.0,18.0,292.0,508.0,42.0,4.0,0.0,1
MIA,00-0035350,Preston Williams,WR,2021,2.0,16.0,6.0,71.0,137.0,38.0,0.0,0.0,1
LA,00-0039075,Puka Nacua,WR,2023,1.0,160.0,105.0,1486.0,1453.0,639.0,6.0,0.0,1
ATL,00-0035273,Qadree Ollison,RB,2019,3.0,2.0,1.0,7.0,3.0,3.0,0.0,0.0,0
ATL,00-0035273,Qadree Ollison,RB,2020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ATL,00-0035273,Qadree Ollison,RB,2021,3.0,6.0,4.0,12.0,0.0,7.0,0.0,0.0,0
IND,00-0031514,Quan Bray,WR,2016,1.0,4.0,3.0,36.0,26.0,13.0,0.0,0.0,1
IND,00-0031514,Quan Bray,WR,2017,2.0,4.0,3.0,39.0,39.0,10.0,0.0,0.0,1
LAC,00-0038544,Quentin Johnston,WR,2023,1.0,67.0,38.0,431.0,861.0,152.0,2.0,0.0,1
PHI,00-0036271,Quez Watkins,WR,2020,3.0,13.0,7.0,106.0,123.0,58.0,1.0,0.0,1
PHI,00-0036271,Quez Watkins,WR,2021,2.0,63.0,43.0,649.0,746.0,253.0,1.0,0.0,1
PHI,00-0036271,Quez Watkins,WR,2022,1.0,51.0,33.0,340.0,476.0,146.0,4.0,2.0,1
PHI,00-0036271,Quez Watkins,WR,2023,2.0,21.0,15.0,142.0,245.0,46.0,1.0,0.0,1
NYJ,00-0031023,Quincy Enunwa,WR,2015,2.0,46.0,22.0,315.0,455.0,148.0,0.0,0.0,1
NYJ,00-0031023,Quincy Enunwa,WR,2016,1.0,105.0,58.0,857.0,938.0,352.0,4.0,0.0,1
NYJ,00-0031023,Quincy Enunwa,WR,2018,1.0,69.0,38.0,449.0,487.0,285.0,1.0,1.0,1
NYJ,00-0031023,Quincy Enunwa,WR,2019,1.0,3.0,1.0,8.0,35.0,8.0,0.0,0.0,1
DET,00-0036277,Quintez Cephus,WR,2020,2.0,36.0,20.0,349.0,509.0,85.0,2.0,0.0,1
DET,00-0036277,Quintez Cephus,WR,2021,2.0,23.0,15.0,206.0,251.0,95.0,2.0,0.0,1
DET,00-0036277,Quintez Cephus,WR,2022,2.0,3.0,2.0,15.0,14.0,4.0,0.0,0.0,1
SF,00-0030450,Quinton Patton,WR,2013,2.0,5.0,3.0,34.0,44.0,8.0,0.0,0.0,1
SF,00-0030450,Quinton Patton,WR,2014,3.0,8.0,3.0,44.0,121.0,0.0,0.0,0.0,1
SF,00-0030450,Quinton Patton,WR,2015,2.0,57.0,30.0,394.0,474.0,214.0,1.0,0.0,1
SF,00-0030450,Quinton Patton,WR,2016,2.0,63.0,37.0,408.0,558.0,200.0,0.0,0.0,1
TEN,00-0036652,Racey McMath,WR,2021,3.0,6.0,2.0,8.0,67.0,9.0,0.0,1.0,1
TEN,00-0036652,Racey McMath,WR,2022,3.0,8.0,2.0,40.0,176.0,7.0,0.0,0.0,1
TB,00-0037256,Rachaad White,RB,2022,1.0,58.0,50.0,280.0,-18.0,309.0,2.0,1.0,0
TB,00-0037256,Rachaad White,RB,2023,2.0,70.0,64.0,549.0,-33.0,611.0,3.0,1.0,0
CAR,00-0037429,Raheem Blackshear,RB,2022,2.0,12.0,10.0,93.0,-22.0,105.0,0.0,0.0,0
CAR,00-0037429,Raheem Blackshear,RB,2023,2.0,7.0,6.0,45.0,13.0,38.0,0.0,0.0,0
SF,00-0031687,Raheem Mostert,RB,2017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SF,00-0031687,Raheem Mostert,RB,2018,3.0,7.0,6.0,25.0,-4.0,44.0,0.0,0.0,0
SF,00-0031687,Raheem Mostert,RB,2019,3.0,22.0,14.0,180.0,45.0,155.0,2.0,0.0,0
SF,00-0031687,Raheem Mostert,RB,2020,1.0,19.0,16.0,156.0,20.0,136.0,1.0,0.0,0
SF,00-0031687,Raheem Mostert,RB,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MIA,00-0031687,Raheem Mostert,RB,2022,1.0,42.0,31.0,202.0,48.0,179.0,2.0,0.0,0
MIA,00-0031687,Raheem Mostert,RB,2023,1.0,32.0,25.0,175.0,-20.0,213.0,3.0,0.0,0
TB,00-0038821,Rakim Jarrett,WR,2023,3.0,9.0,4.0,60.0,142.0,27.0,0.0,0.0,1
NYG,00-0026902,Ramses Barden,WR,2012,2.0,21.0,14.0,220.0,231.0,48.0,0.0,0.0,1
GB,00-0028002,Randall Cobb,WR,2012,2.0,104.0,80.0,954.0,817.0,455.0,8.0,0.0,1
GB,00-0028002,Randall Cobb,WR,2013,1.0,47.0,31.0,433.0,383.0,175.0,4.0,0.0,1
GB,00-0028002,Randall Cobb,WR,2014,1.0,127.0,91.0,1287.0,1135.0,584.0,12.0,1.0,1
GB,00-0028002,Randall Cobb,WR,2015,2.0,129.0,79.0,829.0,974.0,436.0,6.0,0.0,1
GB,00-0028002,Randall Cobb,WR,2016,1.0,84.0,60.0,610.0,531.0,364.0,4.0,0.0,1
GB,00-0028002,Randall Cobb,WR,2017,2.0,93.0,66.0,655.0,555.0,412.0,4.0,0.0,1
GB,00-0028002,Randall Cobb,WR,2018,2.0,61.0,38.0,383.0,522.0,233.0,2.0,1.0,1
DAL,00-0028002,Randall Cobb,WR,2019,2.0,83.0,55.0,828.0,824.0,329.0,3.0,1.0,1
HOU,00-0028002,Randall Cobb,WR,2020,2.0,50.0,38.0,441.0,323.0,171.0,3.0,0.0,1
GB,00-0028002,Randall Cobb,WR,2021,2.0,39.0,28.0,375.0,307.0,138.0,5.0,0.0,1
GB,00-0028002,Randall Cobb,WR,2022,1.0,50.0,34.0,417.0,475.0,185.0,1.0,0.0,1
NYJ,00-0028002,Randall Cobb,WR,2023,2.0,18.0,5.0,41.0,165.0,23.0,1.0,0.0,1
SF,00-0011754,Randy Moss,WR,2012,1.0,50.0,28.0,434.0,704.0,83.0,3.0,0.0,1
SEA,00-0034750,Rashaad Penny,RB,2018,3.0,12.0,9.0,75.0,6.0,73.0,1.0,0.0,0
SEA,00-0034750,Rashaad Penny,RB,2019,2.0,11.0,8.0,83.0,25.0,91.0,1.0,0.0,0
SEA,00-0034750,Rashaad Penny,RB,2020,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SEA,00-0034750,Rashaad Penny,RB,2021,2.0,8.0,6.0,48.0,-16.0,62.0,0.0,0.0,0
SEA,00-0034750,Rashaad Penny,RB,2022,1.0,5.0,4.0,16.0,-12.0,28.0,0.0,0.0,0
PHI,00-0034750,Rashaad Penny,RB,2023,3.0,1.0,1.0,5.0,-1.0,6.0,0.0,0.0,0
JAX,00-0032170,Rashad Greene,WR,2015,2.0,36.0,19.0,93.0,219.0,54.0,2.0,0.0,1
JAX,00-0032170,Rashad Greene,WR,2016,2.0,8.0,5.0,32.0,59.0,17.0,0.0,0.0,1
JAX,00-0032170,Rashad Greene,WR,2018,3.0,8.0,6.0,60.0,60.0,15.0,0.0,1.0,1
JAX,00-0027155,Rashad Jennings,RB,2012,2.0,27.0,19.0,132.0,12.0,155.0,0.0,0.0,0
NYG,00-0027155,Rashad Jennings,RB,2014,1.0,41.0,30.0,226.0,-93.0,313.0,0.0,1.0,0
NYG,00-0027155,Rashad Jennings,RB,2015,1.0,40.0,29.0,296.0,-16.0,310.0,1.0,1.0,0
NYG,00-0027155,Rashad Jennings,RB,2016,1.0,42.0,35.0,201.0,-86.0,269.0,1.0,0.0,0
WAS,00-0030187,Rashad Ross,WR,2015,2.0,13.0,8.0,184.0,261.0,64.0,1.0,0.0,1
WAS,00-0030187,Rashad Ross,WR,2016,2.0,1.0,1.0,8.0,7.0,1.0,0.0,0.0,1
TEN,00-0034034,Rashard Davis,WR,2019,3.0,1.0,1.0,16.0,16.0,0.0,0.0,0.0,1
CLE,00-0032977,Rashard Higgins,WR,2016,3.0,12.0,6.0,77.0,138.0,31.0,0.0,0.0,1
CLE,00-0032977,Rashard Higgins,WR,2017,2.0,50.0,27.0,312.0,464.0,142.0,2.0,1.0,1
CLE,00-0032977,Rashard Higgins,WR,2018,2.0,53.0,39.0,572.0,594.0,146.0,4.0,1.0,1
CLE,00-0032977,Rashard Higgins,WR,2019,2.0,11.0,4.0,55.0,116.0,9.0,1.0,0.0,1
CLE,00-0032977,Rashard Higgins,WR,2020,2.0,52.0,37.0,599.0,733.0,78.0,4.0,0.0,1
CLE,00-0032977,Rashard Higgins,WR,2021,2.0,47.0,24.0,275.0,546.0,41.0,1.0,0.0,1
PIT,00-0026163,Rashard Mendenhall,RB,2012,1.0,11.0,9.0,62.0,-43.0,98.0,1.0,0.0,0
ARI,00-0026163,Rashard Mendenhall,RB,2013,1.0,21.0,18.0,134.0,-11.0,141.0,0.0,0.0,0
KC,00-0039067,Rashee Rice,WR,2023,2.0,102.0,79.0,938.0,491.0,654.0,7.0,1.0,1
NO,00-0037545,Rashid Shaheed,WR,2022,2.0,34.0,28.0,488.0,397.0,175.0,2.0,0.0,1
NO,00-0037545,Rashid Shaheed,WR,2023,1.0,75.0,46.0,719.0,1094.0,151.0,7.0,0.0,1
BAL,00-0036550,Rashod Bateman,WR,2021,2.0,68.0,46.0,515.0,606.0,163.0,1.0,1.0,1
BAL,00-0036550,Rashod Bateman,WR,2022,1.0,28.0,15.0,285.0,374.0,133.0,2.0,1.0,1
BAL,00-0036550,Rashod Bateman,WR,2023,2.0,56.0,32.0,367.0,811.0,59.0,1.0,0.0,1
BAL,00-0026195,Ray Rice,RB,2012,1.0,83.0,61.0,478.0,44.0,472.0,1.0,0.0,0
BAL,00-0026195,Ray Rice,RB,2013,1.0,73.0,58.0,321.0,9.0,367.0,0.0,1.0,0
BUF,00-0034407,Ray-Ray McCloud,WR,2018,3.0,6.0,5.0,36.0,13.0,28.0,0.0,0.0,1
PIT,00-0034407,Ray-Ray McCloud,WR,2020,2.0,22.0,20.0,91.0,-33.0,105.0,0.0,0.0,1
PIT,00-0034407,Ray-Ray McCloud,WR,2021,1.0,66.0,39.0,289.0,421.0,116.0,0.0,0.0,1
SF,00-0034407,Ray-Ray McCloud,WR,2022,1.0,25.0,14.0,243.0,295.0,92.0,1.0,0.0,1
SF,00-0034407,Ray-Ray McCloud,WR,2023,1.0,15.0,12.0,135.0,94.0,87.0,0.0,0.0,1
CAR,00-0034578,Reggie Bonnafon,RB,2019,2.0,9.0,6.0,57.0,26.0,52.0,0.0,0.0,0
CAR,00-0034578,Reggie Bonnafon,RB,2021,3.0,2.0,2.0,12.0,3.0,9.0,0.0,0.0,0
WAS,00-0034578,Reggie Bonnafon,RB,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MIA,00-0024217,Reggie Bush,RB,2012,1.0,51.0,35.0,292.0,48.0,272.0,2.0,0.0,0
DET,00-0024217,Reggie Bush,RB,2013,1.0,80.0,54.0,506.0,73.0,470.0,3.0,0.0,0
DET,00-0024217,Reggie Bush,RB,2014,1.0,56.0,40.0,253.0,59.0,252.0,0.0,0.0,0
SF,00-0024217,Reggie Bush,RB,2015,1.0,10.0,4.0,19.0,30.0,23.0,0.0,0.0,0
BUF,00-0024217,Reggie Bush,RB,2016,2.0,11.0,7.0,92.0,74.0,40.0,0.0,0.0,0
IND,00-0020498,Reggie Wayne,WR,2012,1.0,196.0,106.0,1355.0,2068.0,360.0,8.0,1.0,1
IND,00-0020498,Reggie Wayne,WR,2013,1.0,59.0,38.0,505.0,600.0,158.0,2.0,0.0,1
IND,00-0020498,Reggie Wayne,WR,2014,1.0,116.0,64.0,779.0,1124.0,273.0,3.0,1.0,1
CIN,00-0030288,Rex Burkhead,RB,2014,3.0,10.0,7.0,49.0,13.0,39.0,0.0,0.0,0
CIN,00-0030288,Rex Burkhead,RB,2015,3.0,15.0,10.0,94.0,165.0,25.0,1.0,0.0,0
CIN,00-0030288,Rex Burkhead,RB,2016,3.0,20.0,17.0,145.0,15.0,142.0,0.0,1.0,0
NE,00-0030288,Rex Burkhead,RB,2017,2.0,36.0,30.0,254.0,113.0,184.0,3.0,0.0,0
NE,00-0030288,Rex Burkhead,RB,2018,2.0,20.0,14.0,131.0,43.0,121.0,1.0,1.0,0
NE,00-0030288,Rex Burkhead,RB,2019,2.0,38.0,27.0,279.0,123.0,229.0,0.0,1.0,0
NE,00-0030288,Rex Burkhead,RB,2020,2.0,33.0,25.0,192.0,31.0,201.0,3.0,0.0,0
HOU,00-0030288,Rex Burkhead,RB,2021,2.0,32.0,25.0,186.0,50.0,141.0,0.0,0.0,0
HOU,00-0030288,Rex Burkhead,RB,2022,2.0,51.0,37.0,204.0,75.0,214.0,1.0,0.0,0
NE,00-0036875,Rhamondre Stevenson,RB,2021,2.0,18.0,14.0,123.0,-5.0,145.0,0.0,1.0,0
NE,00-0036875,Rhamondre Stevenson,RB,2022,1.0,90.0,69.0,421.0,-14.0,488.0,1.0,0.0,0
NE,00-0036875,Rhamondre Stevenson,RB,2023,1.0,51.0,38.0,238.0,13.0,261.0,1.0,0.0,0
CLE,00-0033079,Ricardo Louis,WR,2016,2.0,36.0,18.0,205.0,373.0,82.0,0.0,1.0,1
CLE,00-0033079,Ricardo Louis,WR,2017,2.0,61.0,27.0,357.0,753.0,82.0,0.0,0.0,1
JAX,00-0028416,Richard Murphy,RB,2012,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0
SF,00-0034286,Richie James,WR,2018,2.0,14.0,9.0,130.0,56.0,101.0,2.0,0.0,1
SF,00-0034286,Richie James,WR,2019,2.0,10.0,6.0,165.0,119.0,103.0,1.0,0.0,1
SF,00-0034286,Richie James,WR,2020,2.0,35.0,23.0,391.0,373.0,190.0,1.0,0.0,1
NYG,00-0034286,Richie James,WR,2022,2.0,70.0,57.0,569.0,509.0,176.0,4.0,0.0,1
KC,00-0034286,Richie James,WR,2023,2.0,14.0,10.0,114.0,129.0,61.0,0.0,0.0,1
DAL,00-0036139,Rico Dowdle,RB,2020,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DAL,00-0036139,Rico Dowdle,RB,2023,2.0,22.0,17.0,144.0,-11.0,170.0,2.0,0.0,0
LV,00-0034660,Rico Gafford,WR,2020,2.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0,1
PHI,00-0027758,Riley Cooper,WR,2012,3.0,48.0,23.0,248.0,523.0,91.0,3.0,0.0,1
PHI,00-0027758,Riley Cooper,WR,2013,1.0,87.0,47.0,839.0,1219.0,232.0,8.0,0.0,1
PHI,00-0027758,Riley Cooper,WR,2014,2.0,95.0,55.0,577.0,1119.0,153.0,4.0,1.0,1
PHI,00-0027758,Riley Cooper,WR,2015,1.0,41.0,21.0,327.0,617.0,62.0,2.0,0.0,1
NE,00-0033773,Riley McCarron,WR,2018,3.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,1
CHI,00-0035590,Riley Ridley,WR,2019,2.0,7.0,6.0,69.0,62.0,15.0,0.0,0.0,1
CHI,00-0035590,Riley Ridley,WR,2020,2.0,4.0,4.0,39.0,36.0,3.0,0.0,0.0,1
MIA,00-0029580,Rishard Matthews,WR,2012,3.0,20.0,11.0,151.0,241.0,30.0,0.0,0.0,1
MIA,00-0029580,Rishard Matthews,WR,2013,2.0,67.0,41.0,448.0,577.0,151.0,2.0,0.0,1
MIA,00-0029580,Rishard Matthews,WR,2014,2.0,22.0,12.0,135.0,260.0,42.0,2.0,0.0,1
MIA,00-0029580,Rishard Matthews,WR,2015,2.0,61.0,43.0,662.0,694.0,236.0,4.0,0.0,1
TEN,00-0029580,Rishard Matthews,WR,2016,1.0,109.0,65.0,945.0,1427.0,203.0,10.0,1.0,1
TEN,00-0029580,Rishard Matthews,WR,2017,1.0,87.0,53.0,795.0,1023.0,277.0,4.0,0.0,1
NYJ,00-0029580,Rishard Matthews,WR,2018,2.0,9.0,5.0,24.0,45.0,5.0,0.0,0.0,1
DEN,00-0034054,River Cracraft,WR,2018,2.0,2.0,1.0,44.0,74.0,1.0,0.0,0.0,1
SF,00-0034054,River Cracraft,WR,2020,2.0,9.0,6.0,41.0,58.0,11.0,0.0,0.0,1
MIA,00-0034054,River Cracraft,WR,2022,3.0,14.0,9.0,102.0,122.0,26.0,2.0,0.0,1
MIA,00-0034054,River Cracraft,WR,2023,2.0,12.0,9.0,121.0,92.0,49.0,1.0,0.0,1
WAS,00-0032371,Rob Kelley,RB,2016,2.0,18.0,12.0,82.0,15.0,78.0,1.0,0.0,0
WAS,00-0032371,Rob Kelley,RB,2017,1.0,7.0,4.0,18.0,-15.0,20.0,0.0,0.0,0
WAS,00-0032371,Rob Kelley,RB,2018,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MIA,00-0032688,Robbie Chosen,WR,2023,2.0,6.0,4.0,126.0,141.0,31.0,1.0,0.0,1
PHI,00-0033530,Robert Davis,WR,2019,2.0,5.0,2.0,17.0,36.0,2.0,0.0,0.0,1
BUF,00-0034510,Robert Foster,WR,2018,2.0,44.0,27.0,541.0,906.0,167.0,3.0,0.0,1
BUF,00-0034510,Robert Foster,WR,2019,2.0,18.0,3.0,64.0,451.0,32.0,0.0,0.0,1
WAS,00-0034510,Robert Foster,WR,2020,3.0,6.0,2.0,37.0,84.0,32.0,0.0,0.0,1
TB,00-0031187,Robert Herron,WR,2014,2.0,12.0,6.0,58.0,69.0,26.0,1.0,0.0,1
NO,00-0025414,Robert Meachem,WR,2013,3.0,30.0,16.0,324.0,584.0,87.0,2.0,0.0,1
NO,00-0025414,Robert Meachem,WR,2014,2.0,20.0,7.0,114.0,384.0,21.0,0.0,0.0,1
SEA,00-0029273,Robert Turbin,RB,2012,2.0,23.0,19.0,181.0,96.0,127.0,0.0,0.0,0
SEA,00-0029273,Robert Turbin,RB,2013,2.0,12.0,8.0,60.0,-7.0,64.0,0.0,0.0,0
SEA,00-0029273,Robert Turbin,RB,2014,2.0,20.0,16.0,186.0,27.0,168.0,2.0,0.0,0
DAL,00-0029273,Robert Turbin,RB,2015,2.0,10.0,7.0,23.0,-6.0,26.0,0.0,0.0,0
IND,00-0029273,Robert Turbin,RB,2016,2.0,35.0,26.0,179.0,-44.0,218.0,1.0,0.0,0
IND,00-0029273,Robert Turbin,RB,2017,2.0,11.0,9.0,56.0,-11.0,69.0,0.0,0.0,0
IND,00-0029273,Robert Turbin,RB,2018,3.0,2.0,1.0,3.0,-6.0,3.0,0.0,0.0,0
BUF,00-0030431,Robert Woods,WR,2013,2.0,86.0,40.0,589.0,1143.0,111.0,4.0,0.0,1
BUF,00-0030431,Robert Woods,WR,2014,1.0,105.0,65.0,701.0,976.0,198.0,5.0,1.0,1
BUF,00-0030431,Robert Woods,WR,2015,1.0,80.0,47.0,552.0,828.0,155.0,4.0,1.0,1
BUF,00-0030431,Robert Woods,WR,2016,1.0,76.0,51.0,635.0,837.0,124.0,1.0,0.0,1
LA,00-0030431,Robert Woods,WR,2017,1.0,85.0,56.0,781.0,866.0,304.0,5.0,1.0,1
LA,00-0030431,Robert Woods,WR,2018,1.0,130.0,86.0,1219.0,1483.0,420.0,6.0,0.0,1
LA,00-0030431,Robert Woods,WR,2019,1.0,139.0,90.0,1134.0,1169.0,576.0,3.0,0.0,1
LA,00-0030431,Robert Woods,WR,2020,1.0,129.0,90.0,936.0,898.0,494.0,6.0,1.0,1
LA,00-0030431,Robert Woods,WR,2021,1.0,70.0,45.0,558.0,563.0,198.0,5.0,0.0,1
TEN,00-0030431,Robert Woods,WR,2022,1.0,91.0,53.0,527.0,716.0,156.0,2.0,0.0,1
HOU,00-0030431,Robert Woods,WR,2023,1.0,75.0,40.0,426.0,732.0,126.0,1.0,0.0,1
MIN,00-0034221,Roc Thomas,RB,2018,3.0,4.0,2.0,21.0,8.0,12.0,0.0,0.0,0
DAL,00-0031900,Rod Smith,RB,2015,3.0,2.0,1.0,6.0,1.0,5.0,0.0,0.0,0
DAL,00-0031900,Rod Smith,RB,2018,2.0,12.0,9.0,60.0,-5.0,57.0,0.0,0.0,0
SF,00-0029129,Rod Streater,WR,2016,2.0,27.0,18.0,191.0,233.0,67.0,2.0,0.0,1
CLE,00-0029129,Rod Streater,WR,2018,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ATL,00-0023462,Roddy White,WR,2012,1.0,144.0,92.0,1351.0,1772.0,326.0,7.0,0.0,1
ATL,00-0023462,Roddy White,WR,2013,1.0,97.0,63.0,711.0,981.0,115.0,3.0,1.0,1
ATL,00-0023462,Roddy White,WR,2014,1.0,125.0,80.0,921.0,1235.0,182.0,8.0,2.0,1
